"","A","","","0000007075","","","00000000","00000000","TA","","100","00000000","1000","20010626","","EUR","0000001172","","","","","","","","3246.50","00001703","00000000","EUR","C","20010627","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000005222","","","00000000","00000000","TA","","100","00000000","1000","19971015","","EUR","0000002007","","","","","","","","61886.00","00001701","00000000","EUR","C","19971016","1000","101","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006809","","","00000000","00000000","TA","","100","00000000","1000","20010307","","EUR","0000001033","","","","","","","","30.14","00001205","00000000","EUR","C","20010316","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006952","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002140","","","","","","","","35092.93","00001710","00001710","EUR","C","20010516","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008974","","","00000000","00000000","TA","","100","00000000","3000","20030507","","USD","0000300702","","","","","","","","27665.70","00000000","00000000","USD","C","20030514","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006039","","","19990915","00000000","TA","","100","00000000","1000","19990915","","EUR","0000001001","","","","","","","","480060.00","00001711","00000000","EUR","C","19990924","1000","101","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008475","","","00000000","00000000","TA","","100","00000000","3000","20021206","","USD","0000300702","","","","","","","","27665.70","00000000","00000000","USD","C","20021213","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006891","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001460","","","","","","","","1120.50","00001703","00000000","EUR","C","20010507","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000007085","","","00000000","00000000","TA","","100","00000000","2500","20010702","","EUR","0000002502","","","","","","","","39000.00","00000000","00000000","EUR","C","20010711","2500","250","2500","02","10","EUR","00","","1","K4"
"","A","","","0000005223","","","00000000","00000000","TA","","100","00000000","1000","19971015","","EUR","0000002130","","","","","","","","15422.00","00001710","00000000","EUR","C","19971016","1000","101","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006956","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001033","","","","","","","","179525.70","00001205","00000000","EUR","C","20010516","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008976","","","00000000","00000000","TA","","100","00000000","3000","20030507","","USD","0000300713","","","","","","","","84652.80","00000000","00000000","USD","C","20030514","3000","302","3020","02","10","USD","00","","1","K4"
"","A","","","0000006821","","","00000000","00000000","TA","","100","00000000","1000","20010309","","EUR","0000001360","","","","","","","","63821.84","00001205","00001205","EUR","C","20010310","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006040","","","19991130","00000000","TA","","100","00000000","1000","19990915","","EUR","0000001175","","","","","","","","647943.00","00001716","00000000","EUR","C","19990924","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006913","","","00000000","00000000","TA","","100","00000000","1000","20010505","","EUR","0000001460","","","","","","","","1120.50","00001703","00000000","EUR","C","20010516","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008501","","","00000000","00000000","TA","","100","00000000","3000","20021212","","USD","0000300701","","","","","","","","8707.20","00000000","00000000","USD","C","20021219","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000007086","","","00000000","00000000","TA","","100","00000000","2500","20010702","","EUR","0000002502","","","","","","","","119000.00","00000000","00000000","EUR","C","20010711","2500","250","2500","02","10","EUR","00","","1","K4"
"","A","","","0000005224","","","00000000","00000000","TA","","100","00000000","1000","19971015","","EUR","0000001033","","","","","","","","202834.00","00001205","00000000","EUR","C","19971016","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008977","","","00000000","00000000","TA","","100","00000000","3000","20030507","","USD","0000300718","","","","","","","","21319.20","00000000","00000000","USD","C","20030514","3030","332","3020","01","10","USD","00","","1","K4"
"","A","","","0000006957","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002140","","","","","","","","17319.46","00001710","00001710","EUR","C","20010516","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006828","","","00000000","00000000","TA","","100","00000000","1000","20010313","","EUR","0000001360","","","","","","","","10133.84","00001205","00001205","EUR","C","20010314","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006041","","","19990915","00000000","TA","","100","00000000","1000","19990915","","EUR","0000001300","","","","","","","","491643.00","00001716","00000000","EUR","C","19990924","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006923","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002130","","","","","","","","106659.30","00001710","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008509","","","00000000","00000000","TA","","100","00000000","3000","20021213","","USD","0000300701","","","","","","","","2796.50","00000000","00000000","USD","C","20021220","3020","322","3020","02","10","USD","00","","1","K4"
"","A","","","0000007092","","","00000000","00000000","TA","","100","00000000","1000","20010703","","EUR","0000001172","","","","","","","","96930.10","00001703","00000000","EUR","C","20010704","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000005225","","","00000000","00000000","TA","","100","00000000","1000","19971015","","EUR","0000002004","","","","","","","","48440.00","00001205","00000000","EUR","C","19971016","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008983","","","00000000","00000000","TA","","100","00000000","3000","20030508","","USD","0000300702","","","","","","","","114892.60","00000000","00000000","USD","C","20030515","3030","332","3020","02","10","USD","00","","1","K4"
"","A","","","0000006958","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001174","","","","","","","","368637.00","00001707","00000000","EUR","C","20010516","1030","131","1000","02","12","EUR","00","","1","K4"
"","B","","","0000006833","","","00000000","00000000","TA","","100","00000000","1000","20010316","","EUR","0000001320","","","","","","","","417645.00","00001714","00000000","EUR","C","20010317","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006044","","","19990917","00000000","TA","","100","00000000","1000","19990917","","EUR","0000001300","","","","","","","","600444.00","00001716","00000000","EUR","C","19990928","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008510","","","00000000","00000000","TA","","100","00000000","3000","20021213","","USD","0000300701","","","","","","","","28054.00","00000000","00000000","USD","C","20021220","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006924","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002130","","","","","","","","103739.70","00001710","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000007093","","","00000000","00000000","TA","","100","00000000","1000","20010704","","EUR","0000002300","","","","","","","","116699.20","00001264","00000000","EUR","C","20010705","1000","103","1000","02","12","EUR","00","","1","K4"
"","A","","","0000005226","","","00000000","00000000","TA","","100","00000000","1000","19971016","","EUR","0000002007","","","","","","","","181176.00","00001701","00000000","EUR","C","19971017","1000","101","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006968","","","00000000","00000000","TA","","100","00000000","1000","20010516","","EUR","0000001175","","","","","","","","421255.30","00001716","00000000","EUR","C","20010517","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008986","","","00000000","00000000","TA","","100","00000000","3000","20030509","","USD","0000300716","","","","","","","","34225.60","00000000","00000000","USD","C","20030516","3040","341","3020","02","30","USD","00","","1","K4"
"","B","","","0000006834","","","00000000","00000000","TA","","100","00000000","1000","20010316","","EUR","0000001032","","","","","","","","238905.00","00001205","00000000","EUR","C","20010317","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006045","","","19990917","00000000","TA","","100","00000000","1000","19990917","","EUR","0000001175","","","","","","","","276388.00","00001716","00000000","EUR","C","19990928","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006926","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002007","","","","","","","","92746.60","00001701","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000007098","","","00000000","00000000","TA","","100","00000000","1000","20010704","","EUR","0000002300","","","","","","","","116699.20","00001264","00000000","EUR","C","20010705","1000","103","1000","02","12","EUR","00","","1","K4"
"","A","","","0000005228","","","00000000","00000000","TA","","100","00000000","1000","19971017","","EUR","0000001460","","","","","","","","42438.00","00001703","00000000","EUR","C","19971018","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000008535","","","00000000","00000000","TA","","100","00000000","3000","20030106","","USD","0000300703","","","","","","","","15645.10","00000000","00000000","USD","C","20030113","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006969","","","00000000","00000000","TA","","100","00000000","1000","20010516","","EUR","0000001300","","","","","","","","189221.60","00001716","00000000","EUR","C","20010517","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008987","","","00000000","00000000","TA","","100","00000000","3000","20030509","","USD","0000300705","","","","","","","","91367.50","00000000","00000000","USD","C","20030516","3020","321","3020","02","10","USD","00","","1","K4"
"","A","","","0000006853","","","00000000","00000000","TA","","100","00000000","1000","20010403","","EUR","0000001360","","","","","","","","102037.81","00001205","00001205","EUR","C","20010404","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006046","","","19991130","00000000","TA","","100","00000000","1000","19990917","","EUR","0000001001","","","","","","","","590872.00","00001711","00000000","EUR","C","19990928","1000","101","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006927","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002007","","","","","","","","92746.60","00001701","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000007100","","","00000000","00000000","TA","","100","00000000","1000","20010704","","EUR","0000001172","","","","","","","","6013.00","00001703","00000000","EUR","C","20010705","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000005229","","","00000000","00000000","TA","","100","00000000","1000","19971017","","EUR","0000001360","","","","","","","","8792.00","00001205","00000000","EUR","C","19971018","1030","130","1000","02","10","DEM","00","","1","K4"
"","A","","","0000008536","","","00000000","00000000","TA","","100","00000000","3000","20030106","","USD","0000300700","","","","","","","","4716.80","00000000","00000000","USD","C","20030113","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006970","","","00000000","00000000","TA","","100","00000000","1000","20010516","","EUR","0000001175","","","","","","","","499158.20","00001716","00000000","EUR","C","20010517","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008988","","","00000000","00000000","TA","","100","00000000","3000","20030509","","USD","0000300718","","","","","","","","22763.40","00000000","00000000","USD","C","20030516","3030","332","3020","01","10","USD","00","","1","K4"
"","A","","","0000006867","","","00000000","00000000","TA","","100","00000000","1000","20010410","","EUR","0000001360","","","","","","","","47953.52","00001205","00001205","EUR","C","20010411","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006047","","","19990922","00000000","TA","","100","00000000","1000","19990917","","EUR","0000001300","","","","","","","","230384.00","00001716","00000000","EUR","C","19990928","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006929","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001460","","","","","","","","40982.60","00001703","00000000","EUR","C","20010516","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005230","","","00000000","00000000","TA","","100","00000000","1000","19971017","","EUR","0000001033","","","","","","","","207157.00","00001205","00000000","EUR","C","19971018","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000007102","","","00000000","00000000","TA","","100","00000000","1000","20010704","","EUR","0000002140","","","","","","","","66328.42","00001710","00001710","EUR","C","20010705","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006971","","","00000000","00000000","TA","","100","00000000","1000","20010516","","EUR","0000001001","","","","","","","","111318.70","00001711","00000000","EUR","C","20010517","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008994","","","00000000","00000000","TA","","100","00000000","3000","20030512","","USD","0000300704","","","","","","","","138842.20","00000000","00000000","USD","C","20030519","3020","321","3020","02","10","USD","00","","1","K4"
"","A","","","0000008539","","","00000000","00000000","TA","","100","00000000","3000","20030107","","USD","0000300701","","","","","","","","172702.70","00000000","00000000","USD","C","20030114","3020","322","3020","02","10","USD","00","","1","K4"
"","A","","","0000006874","","","00000000","00000000","TA","","100","00000000","1000","20010412","","EUR","0000001360","","","","","","","","10133.84","00001205","00001205","EUR","C","20010413","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006056","","","19990922","00000000","TA","","100","00000000","1000","19990922","","EUR","0000002000","","","","","","","","1441100.00","00001709","00000000","EUR","C","19991001","1000","100","1000","01","10","DEM","00","","1","K4"
"","A","","","0000006934","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001460","","","","","","","","28835.00","00001703","00000000","EUR","C","20010516","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005231","","","00000000","00000000","TA","","100","00000000","1000","19971017","","EUR","0000002200","","","","","","","","43173.00","00001703","00000000","EUR","C","19971018","1010","110","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008997","","","00000000","00000000","TA","","100","00000000","3000","20030513","","USD","0000300703","","","","","","","","17204.10","00000000","00000000","USD","C","20030520","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000007106","","","00000000","00000000","TA","","100","00000000","1000","20010705","","EUR","0000001172","","","","","","","","112751.20","00001703","00000000","EUR","C","20010706","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000006976","","","00000000","00000000","TA","","100","00000000","1000","20010518","","EUR","0000001001","","","","","","","","352223.20","00001711","00000000","EUR","C","20010519","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008541","","","00000000","00000000","TA","","100","00000000","3000","20030108","","USD","0000300702","","","","","","","","27665.70","00000000","00000000","USD","C","20030115","3040","341","3020","02","30","USD","00","","1","K4"
"","B","","","0000006879","","","00000000","00000000","TA","","100","00000000","1000","20010419","","EUR","0000001321","","","","","","","","552132.70","00001706","00000000","EUR","C","20010420","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006057","","","19991004","00000000","TA","","100","00000000","1000","19991004","","EUR","0000002130","","","","","","","","184578.28","00001710","00000000","EUR","C","19991005","1000","101","1000","02","10","DEM","00","","1","K4"
"","A","","","0000006935","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002130","","","","","","","","17301.60","00001710","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005232","","","00000000","00000000","TA","","100","00000000","1000","19971021","","EUR","0000001175","","","","","","","","605615.00","00001716","00000000","EUR","C","19971022","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000008999","","","00000000","00000000","TA","","100","00000000","3000","20030513","","USD","0000300710","","","","","","","","105337.60","00000000","00000000","USD","C","20030520","3030","333","3020","02","10","USD","00","","1","K4"
"","A","","","0000007110","","","00000000","00000000","TA","","100","00000000","1000","20010705","","EUR","0000001002","","","","","","","","31.46","00001205","00000000","EUR","C","20010716","1030","130","1000","03","12","EUR","00","","1","K4"
"","A","","","0000006977","","","00000000","00000000","TA","","100","00000000","1000","20010518","","EUR","0000001300","","","","","","","","116961.50","00001716","00000000","EUR","C","20010519","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008547","","","00000000","00000000","TA","","100","00000000","3000","20030110","","USD","0000300716","","","","","","","","34225.60","00000000","00000000","USD","C","20030117","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006888","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001033","","","","","","","","30.14","00001205","00000000","EUR","C","20010507","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006058","","","19991005","00000000","TA","","100","00000000","1000","19991005","","EUR","0000001901","","","","","","","","63777.44","00001264","00001264","EUR","C","19991006","1000","103","1000","02","12","USD","00","","1","K4"
"","A","","","0000005233","","","00000000","00000000","TA","","100","00000000","1000","19971021","","EUR","0000001300","","","","","","","","294392.00","00001716","00000000","EUR","C","19971022","1010","111","1000","02","12","DEM","00","","1","K4"
"","A","","","0000006940","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001460","","","","","","","","11502.40","00001703","00000000","EUR","C","20010516","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000009000","","","00000000","00000000","TA","","100","00000000","3000","20030513","","USD","0000300713","","","","","","","","18251.10","00000000","00000000","USD","C","20030520","3000","302","3020","02","10","USD","00","","1","K4"
"","A","","","0000006978","","","00000000","00000000","TA","","100","00000000","1000","20010518","","EUR","0000001300","","","","","","","","362005.60","00001716","00000000","EUR","C","20010519","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000007116","","","00000000","00000000","TA","","100","00000000","1000","20010706","","EUR","0000001172","","","","","","","","44937.00","00001703","00000000","EUR","C","20010707","1010","110","1000","01","10","EUR","00","","1","K4"
"","A","","","0000008553","","","00000000","00000000","TA","","100","00000000","3000","20030114","","USD","0000300701","","","","","","","","8707.20","00000000","00000000","USD","C","20030121","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006889","","","00000000","00000000","TA","","100","00000000","1000","20010425","","EUR","0000001033","","","","","","","","3.77","00001205","00000000","EUR","C","20010507","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006059","","","19991005","00000000","TA","","100","00000000","1000","19991005","","EUR","0000001460","","","","","","","","56680.00","00001703","00000000","EUR","C","19991006","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000005235","","","00000000","00000000","TA","","100","00000000","1000","19971022","","EUR","0000001175","","","","","","","","372682.00","00001716","00000000","EUR","C","19971023","1010","111","1000","02","12","DEM","00","","1","K4"
"","B","","","0000009011","","","00000000","00000000","TA","","100","00000000","3000","20030519","","USD","0000300719","","","","","","","","497401.00","00000000","00000000","USD","C","20030526","3000","302","3000","02","10","USD","00","","1","K4"
"","A","","","0000006944","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001460","","","","","","","","40961.60","00001703","00000000","EUR","C","20010516","1010","110","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006979","","","00000000","00000000","TA","","100","00000000","1000","20010518","","EUR","0000001175","","","","","","","","107179.10","00001716","00000000","EUR","C","20010519","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008571","","","00000000","00000000","TA","","100","00000000","3000","20030115","","USD","0000300701","","","","","","","","2796.50","00000000","00000000","USD","C","20030122","3020","322","3020","02","10","USD","00","","1","K4"
"","A","","","0000007118","","","00000000","00000000","TA","","100","00000000","1000","20010706","","EUR","0000002200","","","","","","","","165467.50","00001703","00000000","EUR","C","20010707","1010","110","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006910","","","00000000","00000000","TA","","100","00000000","1000","20010505","","EUR","0000001033","","","","","","","","30.14","00001205","00000000","EUR","C","20010516","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006061","","","19991005","00000000","TA","","100","00000000","1000","19991005","","EUR","0000002140","","","","","","","","314182.44","00001710","00001710","EUR","C","19991006","1000","101","1000","02","12","DEM","00","","1","K4"
"","A","","","0000005238","","","00000000","00000000","TA","","100","00000000","1000","19971103","","EUR","0000001360","","","","","","","","164174.69","00001205","00000000","EUR","C","19971104","1030","130","1000","02","10","DEM","00","","1","K4"
"","A","","","0000009016","","","00000000","00000000","TA","","100","00000000","3000","20030603","","USD","0000300700","","","","","","","","154064.85","00000000","00000000","USD","C","20030610","3000","302","3020","01","10","USD","00","","1","K4"
"","A","","","0000007004","","","00000000","00000000","TA","","100","00000000","1000","20010605","","EUR","0000001033","","","","","","","","3.77","00001205","00000000","EUR","C","20010615","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006949","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002007","","","","","","","","49370.90","00001701","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000008572","","","00000000","00000000","TA","","100","00000000","3000","20030115","","USD","0000300701","","","","","","","","15600.00","00000000","00000000","USD","C","20030122","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000007119","","","00000000","00000000","TA","","100","00000000","1000","20010706","","EUR","0000002004","","","","","","","","31217.40","00001205","00000000","EUR","C","20010707","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006911","","","00000000","00000000","TA","","100","00000000","1000","20010505","","EUR","0000001033","","","","","","","","3.77","00001205","00000000","EUR","C","20010516","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000005240","","","00000000","00000000","TA","","100","00000000","1000","19971104","","EUR","0000001172","","","","","","","","62272.00","00001703","00000000","EUR","C","19971105","1010","110","1000","01","10","DEM","00","","1","K4"
"","A","","","0000006063","","","19991006","00000000","TA","","100","00000000","1000","19991006","","EUR","0000001360","","","","","","","","212588.24","00001205","00001205","EUR","C","19991007","1030","130","1000","02","10","DEM","00","","1","K4"
"","A","","","0000009023","","","00000000","00000000","TA","","100","00000000","3000","20030604","","USD","0000300703","","","","","","","","15645.10","00000000","00000000","USD","C","20030611","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000007005","","","00000000","00000000","TA","","100","00000000","1000","20010605","","EUR","0000001300","","","","","","","","19.66","00001716","00000000","EUR","C","20010615","1010","111","1000","02","12","EUR","00","","1","K4"
"","A","","","0000007120","","","00000000","00000000","TA","","100","00000000","1000","20010706","","EUR","0000001900","","","","","","","","25135.90","00001264","00001264","EUR","C","20010707","1000","103","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008617","","","00000000","00000000","TA","","100","00000000","2400","20030130","","EUR","0000002401","","","","","","","","59800.00","00000000","00000000","EUR","C","20030206","2400","240","2400","01","10","EUR","00","","1","K4"
"","A","","","0000006950","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002130","","","","","","","","13817.60","00001710","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006921","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001360","","","","","","","","91021.19","00001205","00001205","EUR","C","20010516","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005241","","","00000000","00000000","TA","","100","00000000","1000","19971104","","EUR","0000001172","","","","","","","","22560.00","00001703","00000000","EUR","C","19971105","1010","110","1000","01","10","DEM","00","","1","K4"
"","A","","","0000009024","","","00000000","00000000","TA","","100","00000000","3000","20030604","","USD","0000300700","","","","","","","","4716.80","00000000","00000000","USD","C","20030611","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000006064","","","19991007","00000000","TA","","100","00000000","1000","19991007","","EUR","0000002300","","","","","","","","26015.00","00001264","00000000","EUR","C","19991008","1000","103","1000","02","12","DEM","00","","1","K4"
"","A","","","0000007007","","","00000000","00000000","TA","","100","00000000","1000","20010605","","EUR","0000001001","","","","","","","","26.38","00001711","00000000","EUR","C","20010615","1000","101","1000","02","12","EUR","00","","1","K4"
"","A","","","0000007123","","","00000000","00000000","TA","","100","00000000","1000","20010706","","EUR","0000002004","","","","","","","","165467.50","00001205","00000000","EUR","C","20010707","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008618","","","00000000","00000000","TA","","100","00000000","2400","20030130","","EUR","0000002401","","","","","","","","57000.00","00000000","00000000","EUR","C","20030206","2400","240","2400","01","10","EUR","00","","1","K4"
"","A","","","0000006955","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002007","","","","","","","","13817.60","00001701","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006922","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001360","","","","","","","","105592.71","00001205","00001205","EUR","C","20010516","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005242","","","00000000","00000000","TA","","100","00000000","1000","19971104","","EUR","0000002200","","","","","","","","229646.00","00001703","00000000","EUR","C","19971105","1010","110","1000","02","12","DEM","00","","1","K4"
"","A","","","0000007009","","","00000000","00000000","TA","","100","00000000","1000","20010605","","EUR","0000001174","","","","","","","","624.80","00001707","00000000","EUR","C","20010615","1030","131","1000","02","12","EUR","00","","1","K4"
"","A","","","0000009025","","","00000000","00000000","TA","","100","00000000","3000","20030604","","USD","0000300705","","","","","","","","63449.80","00000000","00000000","USD","C","20030611","3020","321","3020","02","10","USD","00","","1","K4"
"","A","","","0000006065","","","19991007","00000000","TA","","100","00000000","1000","19991007","","EUR","0000001172","","","","","","","","68592.00","00001703","00000000","EUR","C","19991008","1010","110","1000","01","10","DEM","00","","1","K4"
"","A","","","0000007124","","","00000000","00000000","TA","","100","00000000","1000","20010706","","EUR","0000002200","","","","","","","","31217.40","00001703","00000000","EUR","C","20010707","1010","110","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008620","","","00000000","00000000","TA","","100","00000000","2400","20030130","","EUR","0000002402","","","","","","","","57200.00","00000000","00000000","EUR","C","20030206","2400","240","2400","01","10","EUR","00","","1","K4"
"","A","","","0000006959","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002130","","","","","","","","38864.80","00001710","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006939","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001360","","","","","","","","40551.99","00001205","00001205","EUR","C","20010516","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005243","","","00000000","00000000","TA","","100","00000000","1000","19971105","","EUR","0000001460","","","","","","","","180769.60","00001703","00000000","EUR","C","19971106","1010","110","1000","02","10","DEM","00","","1","K4"
"","A","","","0000009026","","","00000000","00000000","TA","","100","00000000","3000","20030604","","USD","0000300710","","","","","","","","14932.80","00000000","00000000","USD","C","20030611","3030","333","3020","02","10","USD","00","","1","K4"
"","A","","","0000007010","","","00000000","00000000","TA","","100","00000000","1000","20010605","","EUR","0000001174","","","","","","","","27491.20","00001707","00000000","EUR","C","20010615","1030","131","1000","02","12","EUR","00","","1","K4"
"","A","","","0000006067","","","19991007","00000000","TA","","100","00000000","1000","19991007","","EUR","0000002004","","","","","","","","283646.00","00001205","00000000","EUR","C","19991008","1030","130","1000","02","12","DEM","00","","1","K4"
"","A","","","0000007130","","","00000000","00000000","TA","","100","00000000","1000","20010710","","EUR","0000002004","","","","","","","","170839.20","00001205","00000000","EUR","C","20010711","1030","130","1000","02","12","EUR","00","","1","K4"
"","A","","","0000008621","","","00000000","00000000","TA","","100","00000000","2400","20030130","","EUR","0000002402","","","","","","","","54000.00","00000000","00000000","EUR","C","20030206","2400","240","2400","01","10","EUR","00","","1","K4"
"","A","","","0000006960","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000002007","","","","","","","","1016.50","00001701","00000000","EUR","C","20010516","1000","101","1000","02","10","EUR","00","","1","K4"
"","A","","","0000006954","","","00000000","00000000","TA","","100","00000000","1000","20010515","","EUR","0000001360","","","","","","","","48877.19","00001205","00001205","EUR","C","20010516","1030","130","1000","02","10","EUR","00","","1","K4"
"","A","","","0000005244","","","00000000","00000000","TA","","100","00000000","1000","19971106","","EUR","0000001901","","","","","","","","29723.56","00001264","00001264","EUR","C","19971107","1000","103","1000","02","12","USD","00","","1","K4"
"","A","","","0000009045","","","00000000","00000000","TA","","100","00000000","3000","20030606","","USD","0000300702","","","","","","","","27665.70","00000000","00000000","USD","C","20030613","3040","341","3020","02","30","USD","00","","1","K4"
"","A","","","0000007011","","","00000000","00000000","TA","","100","00000000","1000","20010605","","EUR","0000001175","","","","","","","","46072.40","00001716","00000000","EUR","C","20010615","1010","111","1000","02","12","EUR","00","","1","K4"
